TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20180524,24.224,1.0,23.948,0.488,1.0,24.479,1.239,1.0,24.377,23.947,0.435,24.773,1.465,24.224,1.0,23.948,0.488,1.0,24.479,1.239,1.0,382.882,88.832,1.0,96.435,88.832,1.0,-9999,-9999,417.067,417.067,0.0,479.556,1.0,482.305,479.556,1.0,1.046,1.0,2.185,1.046,1.0,99.15,99.145,1.0,12.349,12.349,0.0,1.511,1.013,0.666667,0.157036625,0.6666666666666666,40.20116875,1.0,186.3274375,1.0,449.322,1.0,24.71,1.0,-9999,-9999,38.7911,-9999,-9999,-9999,-9999,4.31646,-9999,3.85984,-9999,-9999,-9999,-9999,1.08511,-9999,-9999,-9999,23,25,23,25,-0.132363,1.0,1.22438,1.68378,0.0736273,1.0,1.19458,1.66224,-0.0790418,0.994792,0.191097,-1.95716,-0.911404,-0.652483,-0.261156,0.449498,1.40032,1.82616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.9106,4.04507,1.0,1.8948,2.84926,-5.68265,10.0233,1.0,1.44672,1.54111,6.26223,4.16066,1.0,1.8326,2.80828,-5.62503,10.1019,1.0,1.42915,1.52462,2.05856,4.16545,4.55558,5.64223,6.91088,8.42128,8.79617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.90399,-5.77583,-5.74494,-5.60078,-5.1567,-4.71372,-4.43535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1736,8.98402,9.37556,0.270983,5.8025,7.21114,8.55331,9.33165,11.0025,11.1736,11.3355,8.49462,7.65496,7.72394,0.122849,5.88853,7.07493,7.41991,7.8605,8.34769,8.44189,8.49462,-9999,-9999
20180525,25.274,1.0,24.189,1.028,1.0,26.271,1.851,1.0,25.254,23.755,0.758,26.633,2.279,25.274,1.0,24.189,1.028,1.0,26.271,1.851,1.0,382.113,175.61,1.0,167.026,175.61,1.0,-9999,-9999,414.242,414.242,0.0,479.218,1.0,480.43,479.218,1.0,3.663,1.0,4.494,3.663,1.0,99.042,99.021,1.0,1.234,1.234,0.0,1.521,1.438,1.0,0.24493758333333335,1.0,116.51711875000001,1.0,357.4995208333333,1.0,443.142,1.0,24.978,1.0,-9999,-9999,95.5944,-9999,-9999,-9999,-9999,6.34209,-9999,13.4378,-9999,-9999,-9999,-9999,1.43326,-9999,-9999,-9999,23,25,23,25,-4.21862,1.0,1.2302,1.54262,-3.92476,1.0,1.20314,1.52113,-4.4016,0.994792,0.190518,-7.69132,-5.516,-4.46122,-4.25343,-3.8565,-3.65451,-2.92693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.2298,6.58558,1.0,1.96381,2.47187,-12.6167,11.7705,1.0,1.38439,1.43998,5.78955,6.62197,1.0,1.90557,2.42585,-12.588,11.8293,1.0,1.37181,1.42789,-0.399654,3.27408,4.72855,5.12604,5.98414,6.27647,7.80745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-13.8628,-13.3283,-12.6876,-12.5983,-12.543,-12.5358,-12.5071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.5501,9.01766,9.19791,0.199008,6.30835,8.13488,8.68751,9.28303,10.2139,10.4829,10.5501,11.6736,11.0986,11.0947,0.108208,9.62831,10.5335,10.9926,11.2318,11.5221,11.6467,11.6742,-9999,-9999
20180526,25.343,1.0,24.216,0.889,1.0,26.379,1.754,1.0,25.24,23.92,0.97,26.455,1.987,25.343,1.0,24.216,0.889,1.0,26.379,1.754,1.0,381.363,144.03,1.0,124.105,144.03,1.0,-9999,-9999,415.433,415.433,0.0,484.295,1.0,481.221,484.295,1.0,3.113,1.0,3.207,3.113,1.0,98.944,98.943,1.0,8.718,8.718,0.0,0.851,0.81,0.791667,0.22181613157894736,0.7916666666666666,92.07591666666667,1.0,296.5501875,1.0,445.119,1.0,24.947,1.0,-9999,-9999,70.3399,-9999,-9999,-9999,-9999,7.07478,-9999,10.6907,-9999,-9999,-9999,-9999,1.3756,-9999,-9999,-9999,23,25,23,25,-3.5929,1.0,1.2375,1.53827,-3.28488,1.0,1.24278,1.54252,-3.40567,0.999479,0.168667,-6.39696,-4.39782,-3.73372,-3.31315,-2.84465,-2.57042,-1.94743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4997,9.64446,1.0,1.9445,2.37885,-8.94732,10.42,1.0,1.42902,1.5197,3.05565,9.86073,1.0,1.96908,2.39898,-8.88888,10.5186,1.0,1.41616,1.50761,-1.41622,1.33737,2.24189,3.00489,3.93086,4.07806,5.08906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.5327,-9.54178,-8.97068,-8.91659,-8.84002,-8.5076,-8.22305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.32419,8.12227,7.89979,0.10238,6.52157,7.24214,7.50583,8.05536,8.25764,8.32419,8.57067,8.63454,8.78908,8.65366,0.0611414,8.08727,8.39234,8.49129,8.63454,8.77245,8.86363,9.31357,-9999,-9999
20180527,25.157,1.0,23.641,0.762,1.0,26.552,2.506,1.0,25.615,24.092,1.244,27.017,2.133,25.157,1.0,23.641,0.762,1.0,26.552,2.506,1.0,380.634,149.256,1.0,121.582,149.256,1.0,-9999,-9999,417.603,417.603,0.0,477.172,1.0,482.66,477.172,1.0,2.779,1.0,3.084,2.779,1.0,98.937,98.935,1.0,10.807,10.807,0.0,0.717,0.871,0.583333,0.19193003571428574,0.5833333333333334,89.43774145833333,1.0,300.5195,1.0,455.474,1.0,25.13,1.0,-9999,-9999,67.4932,-9999,-9999,-9999,-9999,4.92127,-9999,9.69347,-9999,-9999,-9999,-9999,1.34495,-9999,-9999,-9999,23,25,23,25,-1.03843,1.0,1.08658,1.31954,-0.726656,1.0,1.08094,1.31489,-1.13007,0.991146,0.152016,-3.69778,-2.02068,-1.39519,-0.97164,-0.722262,-0.523314,0.288392,0.979167,0.979167,1.0,1.0,1.0,1.0,1.0,5.76851,0.629256,1.0,1.69285,1.97356,-7.22834,7.75582,1.0,1.27126,1.52843,6.4258,0.719989,1.0,1.69646,1.97666,-7.25619,7.87852,1.0,1.25055,1.51125,2.17662,5.08926,5.52954,5.90793,6.43744,7.11824,8.23139,1.0,0.652174,1.0,1.0,1.0,1.0,1.0,-9.14562,-8.84414,-8.1635,-7.25349,-7.16967,-7.14706,-7.0175,1.0,0.96,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.47863,6.85316,6.55172,0.106782,5.60605,6.02588,6.13188,6.25625,6.83601,6.95657,8.22539,7.29069,7.83306,7.66559,0.0805511,7.19746,7.23216,7.2548,7.48852,7.85128,8.06715,8.94871,-9999,-9999
20180528,25.411,1.0,24.251,1.05,1.0,26.478,2.358,1.0,25.165,24.2,0.865,26.053,1.513,25.411,1.0,24.251,1.05,1.0,26.478,2.358,1.0,379.925,161.597,1.0,124.347,161.597,1.0,-9999,-9999,417.66,417.66,0.0,485.253,1.0,482.698,485.253,1.0,2.201,1.0,1.752,2.201,1.0,98.984,98.99,1.0,15.697,15.697,0.0,0.885,1.098,1.0,0.12237085416666667,1.0,98.3154875,1.0,328.46745833333335,1.0,447.556,1.0,25.123,1.0,-9999,-9999,75.4245,-9999,-9999,-9999,-9999,5.3258,-9999,12.6253,-9999,-9999,-9999,-9999,1.47526,-9999,-9999,-9999,23,25,23,25,-2.05743,1.0,1.18701,1.28417,-1.83591,1.0,1.14874,1.24888,-1.90369,0.999479,0.0881863,-3.039,-2.33514,-2.1995,-1.99633,-1.67086,-1.35514,-0.893738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.80784,2.38836,1.0,1.86696,2.12479,-9.14986,10.1194,1.0,1.36866,1.37991,6.26263,2.44276,1.0,1.77248,2.04227,-9.15843,10.1735,1.0,1.36315,1.37445,4.9998,5.59886,5.63314,6.00383,6.77683,7.62785,8.04001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.1003,-9.50784,-9.3399,-9.26007,-9.16293,-9.15608,-9.05041,0.96,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.13596,5.38962,5.28976,0.114113,4.45513,4.6918,4.73915,5.13404,5.50633,5.90484,6.71558,6.47543,6.93905,6.91287,0.0815468,6.36743,6.42196,6.47543,6.75835,7.08207,7.41719,7.80848,-9999,-9999
20180529,25.364,1.0,24.397,0.516,1.0,26.253,2.04,1.0,25.281,24.254,0.937,26.227,1.914,25.364,1.0,24.397,0.516,1.0,26.253,2.04,1.0,379.238,158.603,1.0,132.504,158.603,1.0,-9999,-9999,414.879,414.879,0.0,484.063,1.0,480.853,484.063,1.0,2.389,1.0,2.399,2.389,1.0,98.933,98.928,1.0,9.912,9.912,0.0,0.863,1.186,0.958333,0.1964924782608696,0.9583333333333334,98.92002083333334,1.0,321.6979375,1.0,446.335,1.0,25.044,1.0,-9999,-9999,71.9697,-9999,-9999,-9999,-9999,5.19375,-9999,10.9152,-9999,-9999,-9999,-9999,1.47507,-9999,-9999,-9999,23,25,23,25,-2.15814,1.0,1.20205,1.285,-1.95947,1.0,1.1784,1.2629,-2.25984,1.0,0.067792,-3.21124,-2.76656,-2.46886,-2.2289,-1.97754,-1.85815,-1.64215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.52322,4.35924,1.0,1.93224,2.09875,-9.07435,10.1174,1.0,1.33652,1.34109,5.8724,4.32832,1.0,1.88872,2.05875,-9.02801,10.198,1.0,1.31692,1.32156,3.71987,4.4048,5.02311,5.4157,5.84188,6.04334,6.41777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.35115,-9.21905,-9.17946,-9.0944,-9.03339,-8.99782,-8.87631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.85485,5.09903,4.9259,0.109945,3.8322,4.33343,4.50418,4.85238,5.08195,5.47671,6.15477,7.23099,7.55413,7.54568,0.0642183,7.10611,7.19238,7.23099,7.45435,7.61276,7.88756,8.30689,-9999,-9999
20180530,26.425,1.0,25.027,1.546,1.0,27.711,2.642,1.0,25.956,24.341,0.854,27.441,1.953,26.425,1.0,25.027,1.546,1.0,27.711,2.642,1.0,378.573,199.237,1.0,150.65,199.237,1.0,-9999,-9999,417.913,417.913,0.0,484.855,1.0,482.866,484.855,1.0,4.129,1.0,3.234,4.129,1.0,98.851,98.842,1.0,12.632,12.632,0.0,0.799,0.976,0.979167,0.17557085106382977,0.9791666666666666,129.24517708333335,1.0,406.75179166666675,1.0,442.291,1.0,25.279,1.0,-9999,-9999,93.2106,-9999,-9999,-9999,-9999,6.1987,-9999,16.1497,-9999,-9999,-9999,-9999,1.60361,-9999,-9999,-9999,23,25,23,25,-3.88413,0.9375,1.09878,1.16426,-3.70447,0.9375,1.04808,1.11655,-3.81249,0.931771,0.0738392,-4.98607,-4.1658,-4.01707,-3.86161,-3.63045,-3.39589,-3.02047,0.9375,0.9375,0.9375,0.9375,0.9375,0.916667,0.916667,4.19613,1.39596,1.0,1.66824,1.78866,-11.0469,9.03084,0.88,1.33319,1.34259,4.52439,1.63639,1.0,1.56406,1.69191,-11.0165,9.0903,0.88,1.29994,1.30958,2.05378,3.98373,4.04416,4.31854,4.70003,5.27412,5.93586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.6021,-11.3371,-11.2899,-11.0768,-11.0334,-11.02,-10.9207,0.84,0.88,0.88,0.8,0.88,0.88,0.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.83186,6.23897,5.72703,0.165144,3.33407,4.89081,5.34813,5.80875,6.08268,7.07375,7.17742,8.50521,8.73294,8.51115,0.0842566,7.49937,7.89293,8.21716,8.49753,8.71601,9.17653,9.25994,-9999,-9999
20180531,25.746,1.0,24.58,0.754,1.0,26.819,1.685,1.0,25.917,24.615,1.057,27.114,1.841,25.746,1.0,24.58,0.754,1.0,26.819,1.685,1.0,377.93,163.542,1.0,156.59,163.542,1.0,-9999,-9999,421.492,421.492,0.0,483.206,1.0,485.24,483.206,1.0,2.518,1.0,3.224,2.518,1.0,98.759,98.761,1.0,4.813,4.813,0.0,1.024,1.346,1.0,0.1954872708333333,1.0,104.83864166666667,1.0,332.10604166666667,1.0,452.729,1.0,25.394,1.0,-9999,-9999,79.4304,-9999,-9999,-9999,-9999,5.29927,-9999,10.213,-9999,-9999,-9999,-9999,1.50115,-9999,-9999,-9999,23,25,23,25,-4.44203,1.0,1.46842,1.5129,-4.33642,1.0,1.45405,1.49896,-4.14376,0.997917,0.0646295,-4.99002,-4.44203,-4.3552,-4.16978,-4.07392,-3.71369,-3.28712,1.0,1.0,1.0,1.0,1.0,0.958333,1.0,6.14849,13.2923,1.0,2.48178,2.63036,-13.8753,11.7093,1.0,1.47248,1.59733,6.32425,13.2688,1.0,2.4566,2.60661,-13.8416,11.7647,1.0,1.45936,1.58525,3.46446,5.22433,6.07339,6.62083,6.84973,6.96738,7.53917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.0864,-14.0361,-14.0166,-13.8579,-13.6637,-12.7979,-11.329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.79247,7.33966,6.42249,0.158146,4.72152,4.92291,6.04066,6.58625,6.94604,7.17918,7.63264,10.3529,10.5516,10.0156,0.106466,8.30976,9.37494,9.48141,10.1097,10.4438,10.7212,10.7924,-9999,-9999
20180601,26.249,0.958333,24.616,1.323,1.0,27.752,2.444,0.92,25.752,24.469,0.768,26.932,1.794,26.239,0.958333,24.616,1.323,1.0,27.732,2.465,0.92,377.309,171.937,0.958333,105.438,167.075,0.958333,-9999,-9999,420.433,420.433,0.0,487.483,0.958333,484.537,487.691,0.958333,3.747,0.958333,1.97,3.691,0.958333,98.712,98.688,0.958333,5.489,5.489,0.0,0.757,0.823,0.958333,0.16597119565217391,0.9583333333333334,103.93588522727273,0.9166666666666666,337.11850000000004,0.9166666666666666,452.87,1.0,25.232,1.0,-9999,-9999,74.3512,-9999,-9999,-9999,-9999,5.42207,-9999,10.3397,-9999,-9999,-9999,-9999,1.42032,-9999,-9999,-9999,23,25,23,25,-2.88079,0.895833,1.16294,1.34241,-3.24583,0.895833,1.15483,1.33539,-2.93086,0.895833,0.0962194,-3.95561,-3.49239,-3.24322,-2.983,-2.74657,-2.15128,-2.04628,0.895833,0.895833,0.895833,0.895833,0.895833,0.895833,0.895833,5.81046,0.694955,1.0,1.88118,2.14559,-10.6757,8.70261,0.8,1.27845,1.38184,6.12711,0.680616,1.0,1.80137,2.07597,-11.6424,10.1966,0.8,1.34863,1.44702,3.72691,5.13775,5.66831,6.09027,6.81489,7.20145,7.45328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.9135,-11.6462,-11.6215,-10.8512,-10.6658,-10.5973,-9.80843,0.8,0.8,0.8,0.8,0.8,0.8,0.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.12258,8.84187,7.56137,0.188451,5.07135,5.8805,6.58736,8.09446,8.29038,8.43532,8.83847,8.37092,8.69733,8.67723,0.152453,7.54889,7.79904,8.23086,8.30108,8.79773,9.74827,10.8567,-9999,-9999
20180602,26.215,1.0,24.88,1.362,1.0,27.443,2.472,1.0,26.021,24.692,0.978,27.245,1.707,26.215,1.0,24.88,1.362,1.0,27.443,2.472,1.0,376.712,142.159,1.0,114.015,142.159,1.0,-9999,-9999,423.478,423.478,0.0,491.283,1.0,486.557,491.283,1.0,3.777,1.0,2.162,3.777,1.0,98.825,98.784,1.0,20.692,20.692,0.0,0.524,0.932,0.833333,0.1470606,0.8333333333333334,86.90536875000002,1.0,296.63625,1.0,459.724,1.0,25.302,1.0,-9999,-9999,72.3985,-9999,-9999,-9999,-9999,5.26855,-9999,7.99476,-9999,-9999,-9999,-9999,1.41862,-9999,-9999,-9999,23,25,23,25,-1.48149,0.979167,1.13306,1.21077,-0.892461,0.979167,1.08011,1.16138,-1.29501,0.978125,0.067542,-1.98238,-1.69211,-1.63399,-1.45927,-0.892461,-0.838525,-0.601331,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,4.24774,4.34891,1.0,1.86839,2.04043,-6.64898,9.64103,0.96,1.20007,1.23003,5.60586,1.90722,1.0,1.74993,1.93254,-6.80862,9.54973,0.96,1.18399,1.21435,3.82803,4.06839,4.21308,4.85658,5.60586,5.7085,6.41474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.42718,-7.19889,-6.9827,-6.91337,-6.80862,-6.65919,-6.64778,0.96,0.96,0.96,0.96,0.96,0.96,0.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.58198,9.13138,7.89911,0.215426,4.99354,5.71839,6.76507,8.58198,8.71893,8.77468,9.26013,9.81896,10.0704,9.61167,0.133912,7.45965,9.14827,9.50672,9.71778,9.81896,9.98148,11.3333,-9999,-9999
20180603,24.48,1.0,24.124,0.241,1.0,24.809,0.633,1.0,24.316,23.781,0.235,24.809,0.766,24.48,1.0,24.124,0.241,1.0,24.809,0.633,1.0,376.139,61.128,1.0,80.72,61.128,1.0,-9999,-9999,419.996,419.996,0.0,482.17,1.0,484.248,482.17,1.0,0.446,1.0,1.181,0.446,1.0,99.123,99.068,1.0,10.186,10.186,0.0,1.597,1.414,0.895833,0.2091298372093023,0.8958333333333334,22.592187291666665,1.0,129.32652083333335,1.0,453.734,1.0,24.881,1.0,-9999,-9999,35.3881,-9999,-9999,-9999,-9999,4.12073,-9999,1.94491,-9999,-9999,-9999,-9999,1.1773,-9999,-9999,-9999,23,25,23,25,1.9102,1.0,1.19664,1.30576,1.97369,1.0,1.16108,1.27326,1.78034,1.0,0.0760674,0.705396,1.37678,1.64162,1.72455,1.9102,2.42189,2.58384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.15278,6.53017,1.0,2.11133,2.34769,-3.04631,5.03957,1.0,1.0625,1.07688,7.30055,6.50728,1.0,2.04013,2.28387,-3.06477,5.03291,1.0,1.04504,1.05966,4.54432,5.79392,6.27871,6.58535,7.15278,7.84716,8.07615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.07322,-3.06477,-2.99467,-2.85693,-2.78921,-2.71392,-2.68435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.94607,7.98459,7.17078,0.178594,4.91264,5.12043,6.45104,7.68627,7.96154,8.00516,8.05919,5.46565,5.56257,5.2742,0.05413,4.58885,4.76313,4.94682,5.4472,5.50556,5.54155,5.57779,-9999,-9999
20180604,22.58,1.0,22.318,0.79,1.0,22.822,0.802,1.0,22.811,22.656,0.397,22.953,1.173,22.58,1.0,22.318,0.79,1.0,22.822,0.802,1.0,375.591,98.847,1.0,77.651,98.847,1.0,-9999,-9999,421.859,421.859,0.0,461.149,1.0,485.483,461.149,1.0,1.088,1.0,2.814,1.088,1.0,99.289,99.269,1.0,13.216,13.216,0.0,2.72,1.889,1.0,0.3941784375,1.0,57.03979375,1.0,202.86385416666667,1.0,434.872,1.0,24.216,1.0,-9999,-9999,74.477,-9999,-9999,-9999,-9999,5.07623,-9999,3.56147,-9999,-9999,-9999,-9999,1.40326,-9999,-9999,-9999,23,25,23,25,-2.00734,1.0,1.30224,1.30362,-1.97076,1.0,1.27658,1.27799,-1.97334,1.0,0.0172091,-2.17711,-2.04166,-2.00775,-1.97131,-1.95515,-1.92175,-1.77253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.96212,9.71905,1.0,2.16926,2.17141,-8.27914,10.1433,1.0,1.34993,1.35112,5.01002,9.72422,1.0,2.11992,2.12212,-8.25553,10.1815,1.0,1.33228,1.33349,4.56209,4.9316,4.94603,4.98695,5.03771,5.1248,5.3258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.35142,-8.31631,-8.28317,-8.24169,-8.20777,-8.20295,-8.17751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.04376,7.24313,6.52218,0.157375,4.17834,5.2759,6.19207,7.04376,7.21232,7.22855,7.30815,7.41442,7.41711,7.12875,0.066283,6.30541,6.43763,7.05757,7.30433,7.39909,7.41442,7.42991,-9999,-9999
