system:index,albedo,date,.geo
212,379.375,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,209.5625,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,48.484375,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,1.0454654693603516E-4,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.0,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,1.2373046875,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,76.65625,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,235.75,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,387.625,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,509.5,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,596.5,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,677.25,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,696.5,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,622.75,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,489.375,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,293.75,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,123.25,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,27.7578125,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2.769380807876587E-5,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.74853515625,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,51.25,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,186.8125,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,325.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,429.25,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,510.875,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,571.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,578.25,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,528.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,426.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,301.125,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,153.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,35.0,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,3.87728214263916E-5,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,1.0029296875,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,57.46875,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,199.9375,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,364.25,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,552.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,703.75,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,754.75,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,733.25,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,661.75,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,529.75,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,287.0,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,134.75,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,31.25,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,1.3627111911773682E-5,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.6484375,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,36.015625,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,118.71875,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,217.9375,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,318.75,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,401.375,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,468.125,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,500.875,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,491.25,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,417.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,265.375,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,145.8125,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,29.21875,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,0.0,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,0.75830078125,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,47.140625,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,157.125,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,285.5,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,381.125,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,418.875,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,522.5,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,541.25,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,518.5,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,450.125,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,288.625,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,155.4375,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,18.1796875,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,0.0,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,0.0,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
